champion 1,champion 2,win rate
223.0,166.0,0.6
166.0,163.0,0.727
163.0,166.0,0.727
166.0,91.0,0.5
91.0,166.0,0.5
166.0,44.0,0.333
44.0,166.0,0.333
166.0,17.0,0.769
17.0,166.0,0.769
166.0,412.0,0.667
412.0,166.0,0.667
166.0,18.0,0.857
18.0,166.0,0.857
166.0,48.0,0.0
48.0,166.0,0.0
166.0,23.0,0.667
23.0,166.0,0.667
166.0,4.0,0.75
4.0,166.0,0.75
166.0,29.0,0.5
29.0,166.0,0.5
166.0,77.0,1.0
77.0,166.0,1.0
166.0,6.0,0.3
6.0,166.0,0.3
166.0,110.0,0.333
110.0,166.0,0.333
166.0,67.0,0.556
67.0,166.0,0.556
166.0,45.0,0.667
45.0,166.0,0.667
166.0,161.0,0.5
161.0,166.0,0.5
166.0,711.0,0.56
711.0,166.0,0.56
166.0,254.0,0.5
254.0,166.0,0.5
166.0,234.0,0.417
234.0,166.0,0.417
166.0,112.0,0.4
112.0,166.0,0.4
166.0,8.0,0.6
8.0,166.0,0.6
166.0,106.0,0.5
106.0,166.0,0.5
166.0,19.0,0.5
19.0,166.0,0.5
166.0,498.0,0.5
498.0,166.0,0.5
166.0,101.0,0.5
101.0,166.0,0.5
166.0,5.0,0.545
5.0,166.0,0.545
166.0,157.0,0.625
157.0,166.0,0.625
166.0,777.0,0.481
777.0,166.0,0.481
166.0,83.0,0.5
83.0,166.0,0.5
166.0,350.0,0.448
350.0,166.0,0.448
166.0,154.0,0.556
154.0,166.0,0.556
166.0,238.0,0.231
238.0,166.0,0.231
166.0,115.0,0.577
115.0,166.0,0.577
166.0,26.0,0.667
26.0,166.0,0.667
166.0,142.0,0.4
142.0,166.0,0.4
166.0,143.0,0.333
143.0,166.0,0.333
12.0,32.0,0.5
32.0,12.0,0.5
12.0,34.0,0.571
34.0,12.0,0.571
12.0,1.0,0.273
1.0,12.0,0.273
12.0,523.0,0.45
523.0,12.0,0.45
12.0,22.0,0.455
22.0,12.0,0.455
12.0,136.0,0.5
136.0,12.0,0.5
12.0,268.0,0.667
268.0,12.0,0.667
12.0,432.0,0.5
432.0,12.0,0.5
12.0,53.0,0.5
53.0,12.0,0.5
12.0,63.0,0.5
63.0,12.0,0.5
12.0,201.0,0.5
201.0,12.0,0.5
12.0,51.0,0.611
51.0,12.0,0.611
12.0,164.0,0.385
164.0,12.0,0.385
12.0,69.0,0.778
69.0,12.0,0.778
12.0,31.0,0.8
31.0,12.0,0.8
12.0,42.0,0.5
42.0,12.0,0.5
12.0,122.0,0.25
122.0,12.0,0.25
12.0,131.0,0.7
131.0,12.0,0.7
12.0,119.0,0.457
119.0,12.0,0.457
12.0,36.0,0.5
36.0,12.0,0.5
12.0,245.0,0.417
245.0,12.0,0.417
12.0,60.0,0.25
60.0,12.0,0.25
12.0,28.0,0.636
28.0,12.0,0.636
12.0,81.0,0.522
81.0,12.0,0.522
12.0,9.0,0.538
9.0,12.0,0.538
12.0,114.0,0.476
114.0,12.0,0.476
12.0,105.0,0.25
105.0,12.0,0.25
12.0,3.0,0.5
3.0,12.0,0.5
12.0,41.0,0.5
41.0,12.0,0.5
12.0,86.0,0.25
86.0,12.0,0.25
12.0,150.0,0.667
150.0,12.0,0.667
12.0,79.0,0.375
79.0,12.0,0.375
12.0,104.0,0.457
104.0,12.0,0.457
12.0,887.0,0.25
887.0,12.0,0.25
12.0,120.0,0.5
120.0,12.0,0.5
12.0,74.0,0.5
74.0,12.0,0.5
12.0,420.0,0.5
420.0,12.0,0.5
12.0,39.0,0.333
39.0,12.0,0.333
12.0,427.0,0.667
427.0,12.0,0.667
12.0,40.0,1.0
40.0,12.0,1.0
12.0,59.0,0.417
59.0,12.0,0.417
12.0,24.0,0.52
24.0,12.0,0.52
12.0,126.0,0.25
126.0,12.0,0.25
12.0,202.0,0.735
202.0,12.0,0.735
12.0,222.0,0.5
222.0,12.0,0.5
12.0,145.0,0.588
145.0,12.0,0.588
12.0,429.0,1.0
429.0,12.0,1.0
12.0,43.0,0.0
43.0,12.0,0.0
12.0,30.0,0.611
30.0,12.0,0.611
12.0,38.0,0.75
38.0,12.0,0.75
12.0,55.0,0.417
55.0,12.0,0.417
12.0,10.0,0.417
10.0,12.0,0.417
12.0,141.0,0.429
141.0,12.0,0.429
12.0,85.0,0.667
85.0,12.0,0.667
12.0,121.0,0.5
121.0,12.0,0.5
12.0,203.0,0.485
203.0,12.0,0.485
12.0,240.0,0.125
240.0,12.0,0.125
12.0,96.0,0.6
96.0,12.0,0.6
12.0,7.0,0.562
7.0,12.0,0.562
12.0,64.0,0.48
64.0,12.0,0.48
12.0,89.0,0.5
89.0,12.0,0.5
12.0,876.0,0.429
876.0,12.0,0.429
12.0,127.0,0.4
127.0,12.0,0.4
12.0,236.0,0.467
236.0,12.0,0.467
12.0,117.0,0.5
117.0,12.0,0.5
12.0,99.0,0.5
99.0,12.0,0.5
12.0,54.0,0.462
54.0,12.0,0.462
12.0,90.0,1.0
90.0,12.0,1.0
12.0,57.0,0.0
57.0,12.0,0.0
12.0,11.0,0.6
11.0,12.0,0.6
12.0,21.0,0.46
21.0,12.0,0.46
12.0,62.0,0.667
62.0,12.0,0.667
12.0,82.0,0.385
82.0,12.0,0.385
12.0,25.0,0.0
25.0,12.0,0.0
12.0,267.0,0.5
267.0,12.0,0.5
12.0,75.0,0.75
75.0,12.0,0.75
12.0,111.0,0.0
111.0,12.0,0.0
12.0,518.0,0.5
518.0,12.0,0.5
12.0,76.0,0.375
76.0,12.0,0.375
12.0,56.0,0.667
56.0,12.0,0.667
12.0,20.0,0.4
20.0,12.0,0.4
12.0,2.0,0.75
2.0,12.0,0.75
12.0,61.0,0.111
61.0,12.0,0.111
12.0,516.0,0.0
516.0,12.0,0.0
12.0,80.0,0.0
80.0,12.0,0.0
12.0,78.0,0.6
78.0,12.0,0.6
12.0,555.0,1.0
555.0,12.0,1.0
12.0,246.0,0.276
246.0,12.0,0.276
12.0,133.0,0.5
133.0,12.0,0.5
12.0,497.0,1.0
497.0,12.0,1.0
12.0,33.0,1.0
33.0,12.0,1.0
12.0,421.0,0.333
421.0,12.0,0.333
12.0,526.0,0.5
526.0,12.0,0.5
12.0,58.0,0.0
58.0,12.0,0.0
12.0,107.0,0.545
107.0,12.0,0.545
12.0,92.0,0.625
92.0,12.0,0.625
12.0,68.0,0.429
68.0,12.0,0.429
12.0,13.0,0.667
13.0,12.0,0.667
12.0,360.0,0.538
360.0,12.0,0.538
12.0,113.0,0.333
113.0,12.0,0.333
12.0,235.0,0.0
235.0,12.0,0.0
12.0,147.0,0.429
147.0,12.0,0.429
12.0,875.0,0.538
875.0,12.0,0.538
12.0,35.0,0.75
35.0,12.0,0.75
12.0,98.0,0.455
98.0,12.0,0.455
12.0,102.0,0.0
102.0,12.0,0.0
12.0,27.0,0.4
27.0,12.0,0.4
12.0,14.0,0.571
14.0,12.0,0.571
12.0,15.0,0.571
15.0,12.0,0.571
12.0,72.0,0.5
72.0,12.0,0.5
12.0,37.0,0.333
37.0,12.0,0.333
12.0,16.0,1.0
16.0,12.0,1.0
12.0,50.0,0.6
50.0,12.0,0.6
12.0,517.0,0.391
517.0,12.0,0.391
12.0,134.0,0.143
134.0,12.0,0.143
12.0,223.0,0.5
223.0,12.0,0.5
12.0,163.0,0.643
163.0,12.0,0.643
12.0,91.0,0.552
91.0,12.0,0.552
12.0,44.0,0.0
44.0,12.0,0.0
12.0,17.0,0.9
17.0,12.0,0.9
12.0,412.0,0.5
412.0,12.0,0.5
12.0,18.0,0.389
18.0,12.0,0.389
12.0,48.0,1.0
48.0,12.0,1.0
12.0,23.0,0.571
23.0,12.0,0.571
12.0,4.0,0.4
4.0,12.0,0.4
12.0,29.0,0.143
29.0,12.0,0.143
12.0,77.0,1.0
77.0,12.0,1.0
12.0,6.0,0.667
6.0,12.0,0.667
12.0,110.0,0.333
110.0,12.0,0.333
12.0,67.0,0.444
67.0,12.0,0.444
12.0,45.0,0.333
45.0,12.0,0.333
12.0,161.0,1.0
161.0,12.0,1.0
12.0,711.0,0.4
711.0,12.0,0.4
12.0,254.0,1.0
254.0,12.0,1.0
12.0,234.0,0.538
234.0,12.0,0.538
12.0,112.0,0.333
112.0,12.0,0.333
12.0,8.0,0.545
8.0,12.0,0.545
12.0,106.0,0.667
106.0,12.0,0.667
12.0,19.0,0.25
19.0,12.0,0.25
12.0,498.0,0.6
498.0,12.0,0.6
12.0,101.0,0.5
101.0,12.0,0.5
12.0,5.0,0.333
5.0,12.0,0.333
12.0,157.0,0.48
157.0,12.0,0.48
12.0,777.0,0.615
777.0,12.0,0.615
12.0,83.0,0.0
83.0,12.0,0.0
12.0,350.0,0.5
350.0,12.0,0.5
12.0,154.0,1.0
154.0,12.0,1.0
12.0,238.0,0.618
238.0,12.0,0.618
12.0,115.0,0.421
115.0,12.0,0.421
12.0,26.0,0.0
26.0,12.0,0.0
12.0,142.0,0.615
142.0,12.0,0.615
12.0,143.0,0.5
143.0,12.0,0.5
32.0,34.0,0.667
34.0,32.0,0.667
32.0,1.0,0.476
1.0,32.0,0.476
32.0,523.0,0.667
523.0,32.0,0.667
32.0,22.0,0.4
22.0,32.0,0.4
32.0,136.0,1.0
136.0,32.0,1.0
32.0,268.0,0.5
268.0,32.0,0.5
32.0,432.0,1.0
432.0,32.0,1.0
32.0,53.0,0.75
53.0,32.0,0.75
32.0,63.0,0.429
63.0,32.0,0.429
32.0,201.0,0.0
201.0,32.0,0.0
32.0,51.0,0.527
51.0,32.0,0.527
32.0,164.0,0.511
164.0,32.0,0.511
32.0,69.0,0.552
69.0,32.0,0.552
32.0,31.0,0.667
31.0,32.0,0.667
32.0,42.0,0.783
42.0,32.0,0.783
32.0,122.0,0.714
122.0,32.0,0.714
32.0,131.0,0.522
131.0,32.0,0.522
32.0,119.0,0.522
119.0,32.0,0.522
32.0,36.0,0.75
36.0,32.0,0.75
32.0,245.0,0.593
245.0,32.0,0.593
32.0,60.0,0.444
60.0,32.0,0.444
32.0,28.0,0.5
28.0,32.0,0.5
32.0,81.0,0.56
81.0,32.0,0.56
32.0,9.0,0.467
9.0,32.0,0.467
32.0,114.0,0.491
114.0,32.0,0.491
32.0,105.0,0.5
105.0,32.0,0.5
32.0,3.0,0.536
3.0,32.0,0.536
32.0,41.0,0.6
41.0,32.0,0.6
32.0,86.0,0.5
86.0,32.0,0.5
32.0,150.0,0.444
150.0,32.0,0.444
32.0,79.0,0.308
79.0,32.0,0.308
32.0,104.0,0.624
104.0,32.0,0.624
32.0,887.0,0.643
887.0,32.0,0.643
32.0,120.0,0.55
120.0,32.0,0.55
32.0,74.0,0.462
74.0,32.0,0.462
32.0,420.0,0.75
420.0,32.0,0.75
32.0,39.0,0.462
39.0,32.0,0.462
32.0,427.0,0.474
427.0,32.0,0.474
32.0,40.0,0.75
40.0,32.0,0.75
32.0,59.0,0.627
59.0,32.0,0.627
32.0,24.0,0.639
24.0,32.0,0.639
32.0,126.0,0.4
126.0,32.0,0.4
32.0,202.0,0.541
202.0,32.0,0.541
32.0,222.0,0.571
222.0,32.0,0.571
32.0,145.0,0.533
145.0,32.0,0.533
32.0,429.0,0.4
429.0,32.0,0.4
32.0,43.0,0.615
43.0,32.0,0.615
32.0,30.0,0.583
30.0,32.0,0.583
32.0,38.0,0.393
38.0,32.0,0.393
32.0,55.0,0.579
55.0,32.0,0.579
32.0,10.0,0.364
10.0,32.0,0.364
32.0,141.0,0.5
141.0,32.0,0.5
32.0,85.0,0.592
85.0,32.0,0.592
32.0,121.0,0.5
121.0,32.0,0.5
32.0,203.0,0.627
203.0,32.0,0.627
32.0,240.0,0.522
240.0,32.0,0.522
32.0,96.0,0.667
96.0,32.0,0.667
32.0,7.0,0.678
7.0,32.0,0.678
32.0,64.0,0.494
64.0,32.0,0.494
32.0,89.0,0.0
89.0,32.0,0.0
32.0,876.0,0.5
876.0,32.0,0.5
32.0,127.0,0.75
127.0,32.0,0.75
32.0,236.0,0.63
236.0,32.0,0.63
32.0,117.0,0.2
117.0,32.0,0.2
32.0,99.0,0.5
99.0,32.0,0.5
32.0,54.0,0.647
54.0,32.0,0.647
32.0,90.0,0.4
90.0,32.0,0.4
32.0,57.0,0.0
57.0,32.0,0.0
32.0,11.0,0.583
11.0,32.0,0.583
32.0,21.0,0.493
21.0,32.0,0.493
32.0,62.0,0.538
62.0,32.0,0.538
32.0,82.0,0.556
82.0,32.0,0.556
32.0,25.0,1.0
25.0,32.0,1.0
32.0,267.0,0.8
267.0,32.0,0.8
32.0,75.0,0.4
75.0,32.0,0.4
32.0,111.0,0.5
111.0,32.0,0.5
32.0,518.0,0.4
518.0,32.0,0.4
32.0,76.0,0.538
76.0,32.0,0.538
32.0,56.0,0.333
56.0,32.0,0.333
32.0,20.0,0.44
20.0,32.0,0.44
32.0,2.0,0.609
2.0,32.0,0.609
32.0,61.0,0.524
61.0,32.0,0.524
32.0,516.0,0.556
516.0,32.0,0.556
32.0,80.0,0.333
80.0,32.0,0.333
32.0,78.0,0.571
78.0,32.0,0.571
32.0,555.0,0.429
555.0,32.0,0.429
32.0,246.0,0.55
246.0,32.0,0.55
32.0,133.0,0.5
133.0,32.0,0.5
32.0,497.0,0.6
497.0,32.0,0.6
32.0,33.0,1.0
33.0,32.0,1.0
32.0,421.0,0.542
421.0,32.0,0.542
32.0,526.0,1.0
526.0,32.0,1.0
32.0,58.0,0.636
58.0,32.0,0.636
32.0,107.0,0.654
107.0,32.0,0.654
32.0,92.0,0.611
92.0,32.0,0.611
32.0,68.0,0.667
68.0,32.0,0.667
32.0,13.0,0.32
13.0,32.0,0.32
32.0,360.0,0.508
360.0,32.0,0.508
32.0,113.0,0.5
113.0,32.0,0.5
32.0,235.0,0.571
235.0,32.0,0.571
32.0,147.0,0.556
147.0,32.0,0.556
32.0,875.0,0.588
875.0,32.0,0.588
32.0,35.0,0.273
35.0,32.0,0.273
32.0,98.0,0.6
98.0,32.0,0.6
32.0,102.0,0.571
102.0,32.0,0.571
32.0,27.0,0.556
27.0,32.0,0.556
32.0,14.0,0.417
14.0,32.0,0.417
32.0,15.0,0.333
15.0,32.0,0.333
32.0,72.0,0.5
72.0,32.0,0.5
32.0,37.0,0.6
37.0,32.0,0.6
32.0,16.0,0.529
16.0,32.0,0.529
32.0,50.0,0.462
50.0,32.0,0.462
32.0,517.0,0.462
517.0,32.0,0.462
32.0,134.0,0.476
134.0,32.0,0.476
32.0,223.0,0.444
223.0,32.0,0.444
32.0,163.0,0.565
163.0,32.0,0.565
32.0,91.0,0.475
91.0,32.0,0.475
32.0,44.0,0.833
44.0,32.0,0.833
32.0,17.0,0.462
17.0,32.0,0.462
32.0,412.0,0.667
412.0,32.0,0.667
32.0,18.0,0.633
18.0,32.0,0.633
32.0,48.0,0.455
48.0,32.0,0.455
32.0,23.0,0.422
23.0,32.0,0.422
32.0,4.0,0.6
4.0,32.0,0.6
32.0,29.0,0.688
29.0,32.0,0.688
32.0,77.0,0.75
77.0,32.0,0.75
32.0,6.0,0.429
6.0,32.0,0.429
32.0,110.0,0.4
110.0,32.0,0.4
32.0,67.0,0.521
67.0,32.0,0.521
32.0,45.0,0.5
45.0,32.0,0.5
32.0,161.0,0.4
161.0,32.0,0.4
32.0,711.0,0.511
711.0,32.0,0.511
32.0,254.0,0.375
254.0,32.0,0.375
32.0,234.0,0.541
234.0,32.0,0.541
32.0,112.0,0.667
112.0,32.0,0.667
32.0,8.0,0.591
8.0,32.0,0.591
32.0,106.0,0.857
106.0,32.0,0.857
32.0,19.0,0.5
19.0,32.0,0.5
32.0,498.0,0.385
498.0,32.0,0.385
32.0,101.0,0.5
101.0,32.0,0.5
32.0,5.0,0.486
5.0,32.0,0.486
32.0,157.0,0.558
157.0,32.0,0.558
32.0,777.0,0.517
777.0,32.0,0.517
32.0,83.0,0.0
83.0,32.0,0.0
32.0,350.0,0.0
350.0,32.0,0.0
32.0,154.0,0.412
154.0,32.0,0.412
32.0,238.0,0.528
238.0,32.0,0.528
32.0,115.0,0.551
115.0,32.0,0.551
32.0,26.0,0.0
26.0,32.0,0.0
32.0,142.0,0.636
142.0,32.0,0.636
32.0,143.0,0.0
143.0,32.0,0.0
34.0,1.0,1.0
1.0,34.0,1.0
34.0,523.0,0.8
523.0,34.0,0.8
34.0,22.0,0.667
22.0,34.0,0.667
34.0,136.0,0.0
136.0,34.0,0.0
34.0,268.0,0.5
268.0,34.0,0.5
34.0,432.0,0.375
432.0,34.0,0.375
34.0,53.0,0.5
53.0,34.0,0.5
34.0,63.0,0.6
63.0,34.0,0.6
34.0,201.0,0.5
201.0,34.0,0.5
34.0,51.0,0.522
51.0,34.0,0.522
34.0,164.0,0.44
164.0,34.0,0.44
34.0,69.0,0.25
69.0,34.0,0.25
34.0,31.0,0.75
31.0,34.0,0.75
34.0,42.0,1.0
42.0,34.0,1.0
34.0,122.0,1.0
122.0,34.0,1.0
34.0,131.0,0.8
131.0,34.0,0.8
34.0,119.0,0.333
119.0,34.0,0.333
34.0,36.0,1.0
36.0,34.0,1.0
34.0,245.0,0.25
245.0,34.0,0.25
34.0,60.0,0.0
60.0,34.0,0.0
34.0,28.0,0.667
28.0,34.0,0.667
34.0,81.0,0.423
81.0,34.0,0.423
34.0,9.0,0.333
9.0,34.0,0.333
34.0,114.0,0.375
114.0,34.0,0.375
34.0,105.0,1.0
105.0,34.0,1.0
34.0,3.0,0.375
3.0,34.0,0.375
34.0,41.0,0.333
41.0,34.0,0.333
34.0,86.0,0.5
86.0,34.0,0.5
34.0,150.0,0.5
150.0,34.0,0.5
34.0,79.0,1.0
79.0,34.0,1.0
34.0,104.0,0.429
104.0,34.0,0.429
34.0,887.0,0.0
887.0,34.0,0.0
34.0,120.0,0.375
120.0,34.0,0.375
34.0,74.0,0.5
74.0,34.0,0.5
34.0,420.0,1.0
420.0,34.0,1.0
34.0,39.0,0.5
39.0,34.0,0.5
34.0,427.0,0.5
427.0,34.0,0.5
34.0,40.0,0.5
40.0,34.0,0.5
34.0,59.0,0.348
59.0,34.0,0.348
34.0,24.0,0.667
24.0,34.0,0.667
34.0,126.0,0.0
126.0,34.0,0.0
34.0,202.0,0.462
202.0,34.0,0.462
34.0,222.0,0.571
222.0,34.0,0.571
34.0,145.0,0.357
145.0,34.0,0.357
34.0,429.0,1.0
429.0,34.0,1.0
34.0,43.0,0.167
43.0,34.0,0.167
34.0,30.0,0.5
30.0,34.0,0.5
34.0,38.0,0.5
38.0,34.0,0.5
34.0,55.0,0.5
55.0,34.0,0.5
34.0,10.0,0.5
10.0,34.0,0.5
34.0,141.0,0.5
141.0,34.0,0.5
34.0,85.0,0.5
85.0,34.0,0.5
34.0,121.0,0.385
121.0,34.0,0.385
34.0,203.0,0.636
203.0,34.0,0.636
34.0,240.0,0.556
240.0,34.0,0.556
34.0,96.0,0.5
96.0,34.0,0.5
34.0,7.0,0.5
7.0,34.0,0.5
34.0,64.0,0.423
64.0,34.0,0.423
34.0,89.0,0.0
89.0,34.0,0.0
34.0,876.0,0.25
876.0,34.0,0.25
34.0,127.0,1.0
127.0,34.0,1.0
34.0,236.0,0.273
236.0,34.0,0.273
34.0,117.0,0.5
117.0,34.0,0.5
34.0,99.0,0.333
99.0,34.0,0.333
34.0,54.0,0.333
54.0,34.0,0.333
34.0,90.0,1.0
90.0,34.0,1.0
34.0,57.0,0.0
57.0,34.0,0.0
34.0,11.0,0.5
11.0,34.0,0.5
34.0,21.0,0.387
21.0,34.0,0.387
34.0,62.0,0.4
62.0,34.0,0.4
34.0,82.0,0.0
82.0,34.0,0.0
34.0,25.0,0.5
25.0,34.0,0.5
34.0,267.0,0.333
267.0,34.0,0.333
34.0,75.0,0.667
75.0,34.0,0.667
34.0,111.0,0.455
111.0,34.0,0.455
34.0,518.0,0.0
518.0,34.0,0.0
34.0,76.0,0.25
76.0,34.0,0.25
34.0,56.0,0.0
56.0,34.0,0.0
34.0,20.0,0.5
20.0,34.0,0.5
34.0,2.0,0.5
2.0,34.0,0.5
34.0,61.0,1.0
61.0,34.0,1.0
34.0,516.0,0.333
516.0,34.0,0.333
34.0,80.0,0.0
80.0,34.0,0.0
34.0,78.0,0.583
78.0,34.0,0.583
34.0,555.0,0.625
555.0,34.0,0.625
34.0,246.0,0.25
246.0,34.0,0.25
34.0,133.0,0.5
133.0,34.0,0.5
34.0,497.0,0.667
497.0,34.0,0.667
34.0,33.0,0.5
33.0,34.0,0.5
34.0,421.0,0.5
421.0,34.0,0.5
34.0,526.0,0.333
526.0,34.0,0.333
34.0,58.0,0.0
58.0,34.0,0.0
34.0,107.0,0.333
107.0,34.0,0.333
34.0,92.0,0.636
92.0,34.0,0.636
34.0,68.0,0.5
68.0,34.0,0.5
34.0,13.0,0.0
13.0,34.0,0.0
34.0,360.0,0.75
360.0,34.0,0.75
34.0,113.0,0.5
113.0,34.0,0.5
34.0,235.0,0.333
235.0,34.0,0.333
34.0,147.0,0.111
147.0,34.0,0.111
34.0,875.0,0.35
875.0,34.0,0.35
34.0,35.0,0.0
35.0,34.0,0.0
34.0,98.0,0.333
98.0,34.0,0.333
34.0,102.0,0.6
102.0,34.0,0.6
34.0,27.0,0.5
27.0,34.0,0.5
34.0,14.0,0.333
14.0,34.0,0.333
34.0,15.0,0.667
15.0,34.0,0.667
34.0,72.0,1.0
72.0,34.0,1.0
34.0,37.0,0.353
37.0,34.0,0.353
34.0,16.0,0.533
16.0,34.0,0.533
34.0,50.0,0.5
50.0,34.0,0.5
34.0,517.0,0.571
517.0,34.0,0.571
34.0,134.0,1.0
134.0,34.0,1.0
34.0,223.0,0.625
223.0,34.0,0.625
34.0,163.0,0.833
163.0,34.0,0.833
34.0,91.0,0.429
91.0,34.0,0.429
34.0,44.0,1.0
44.0,34.0,1.0
34.0,17.0,1.0
17.0,34.0,1.0
34.0,412.0,0.231
412.0,34.0,0.231
34.0,18.0,0.167
18.0,34.0,0.167
34.0,48.0,0.0
48.0,34.0,0.0
34.0,23.0,0.5
23.0,34.0,0.5
34.0,4.0,1.0
4.0,34.0,1.0
34.0,29.0,0.571
29.0,34.0,0.571
34.0,77.0,0.333
77.0,34.0,0.333
34.0,6.0,0.667
6.0,34.0,0.667
34.0,110.0,0.333
110.0,34.0,0.333
34.0,67.0,0.667
67.0,34.0,0.667
34.0,45.0,0.5
45.0,34.0,0.5
34.0,161.0,0.5
161.0,34.0,0.5
34.0,711.0,0.667
711.0,34.0,0.667
34.0,254.0,1.0
254.0,34.0,1.0
34.0,234.0,0.4
234.0,34.0,0.4
34.0,112.0,0.0
112.0,34.0,0.0
34.0,8.0,0.0
8.0,34.0,0.0
34.0,106.0,0.5
106.0,34.0,0.5
34.0,19.0,0.0
19.0,34.0,0.0
34.0,498.0,0.667
498.0,34.0,0.667
34.0,101.0,0.5
101.0,34.0,0.5
34.0,5.0,0.556
5.0,34.0,0.556
34.0,157.0,0.75
157.0,34.0,0.75
34.0,777.0,0.727
777.0,34.0,0.727
34.0,83.0,0.5
83.0,34.0,0.5
34.0,350.0,0.5
350.0,34.0,0.5
34.0,154.0,0.5
154.0,34.0,0.5
34.0,238.0,0.5
238.0,34.0,0.5
34.0,115.0,0.0
115.0,34.0,0.0
34.0,26.0,0.0
26.0,34.0,0.0
34.0,142.0,0.333
142.0,34.0,0.333
34.0,143.0,0.5
143.0,34.0,0.5
1.0,523.0,0.5
523.0,1.0,0.5
1.0,22.0,0.5
22.0,1.0,0.5
1.0,136.0,0.5
136.0,1.0,0.5
1.0,268.0,0.5
268.0,1.0,0.5
1.0,432.0,0.5
432.0,1.0,0.5
1.0,53.0,0.8
53.0,1.0,0.8
1.0,63.0,0.0
63.0,1.0,0.0
1.0,201.0,0.286
201.0,1.0,0.286
1.0,51.0,0.526
51.0,1.0,0.526
1.0,164.0,0.632
164.0,1.0,0.632
1.0,69.0,0.0
69.0,1.0,0.0
1.0,31.0,0.0
31.0,1.0,0.0
1.0,42.0,1.0
42.0,1.0,1.0
1.0,122.0,0.4
122.0,1.0,0.4
1.0,131.0,0.667
131.0,1.0,0.667
1.0,119.0,0.35
119.0,1.0,0.35
1.0,36.0,0.5
36.0,1.0,0.5
1.0,245.0,0.0
245.0,1.0,0.0
1.0,60.0,0.5
60.0,1.0,0.5
1.0,28.0,0.2
28.0,1.0,0.2
1.0,81.0,0.486
81.0,1.0,0.486
1.0,9.0,0.667
9.0,1.0,0.667
1.0,114.0,0.286
114.0,1.0,0.286
1.0,105.0,0.667
105.0,1.0,0.667
1.0,3.0,0.5
3.0,1.0,0.5
1.0,41.0,0.5
41.0,1.0,0.5
1.0,86.0,0.0
86.0,1.0,0.0
1.0,150.0,0.333
150.0,1.0,0.333
1.0,79.0,0.667
79.0,1.0,0.667
1.0,104.0,0.63
104.0,1.0,0.63
1.0,887.0,0.5
887.0,1.0,0.5
1.0,120.0,0.333
120.0,1.0,0.333
1.0,74.0,0.333
74.0,1.0,0.333
1.0,420.0,0.0
420.0,1.0,0.0
1.0,39.0,0.333
39.0,1.0,0.333
1.0,427.0,0.75
427.0,1.0,0.75
1.0,40.0,0.667
40.0,1.0,0.667
1.0,59.0,0.394
59.0,1.0,0.394
1.0,24.0,0.364
24.0,1.0,0.364
1.0,126.0,0.333
126.0,1.0,0.333
1.0,202.0,0.368
202.0,1.0,0.368
1.0,222.0,0.2
222.0,1.0,0.2
1.0,145.0,0.786
145.0,1.0,0.786
1.0,429.0,0.0
429.0,1.0,0.0
1.0,43.0,0.4
43.0,1.0,0.4
1.0,30.0,0.625
30.0,1.0,0.625
1.0,38.0,0.5
38.0,1.0,0.5
1.0,55.0,1.0
55.0,1.0,1.0
1.0,10.0,0.0
10.0,1.0,0.0
1.0,141.0,0.474
141.0,1.0,0.474
1.0,85.0,0.0
85.0,1.0,0.0
1.0,121.0,0.545
121.0,1.0,0.545
1.0,203.0,0.385
203.0,1.0,0.385
1.0,240.0,0.4
240.0,1.0,0.4
1.0,96.0,0.5
96.0,1.0,0.5
1.0,7.0,0.5
7.0,1.0,0.5
1.0,64.0,0.458
64.0,1.0,0.458
1.0,89.0,0.538
89.0,1.0,0.538
1.0,876.0,0.4
876.0,1.0,0.4
1.0,127.0,0.5
127.0,1.0,0.5
1.0,236.0,0.405
236.0,1.0,0.405
1.0,117.0,0.333
117.0,1.0,0.333
1.0,99.0,0.75
99.0,1.0,0.75
1.0,54.0,0.6
54.0,1.0,0.6
1.0,90.0,0.0
90.0,1.0,0.0
1.0,57.0,1.0
57.0,1.0,1.0
1.0,11.0,0.25
11.0,1.0,0.25
1.0,21.0,0.4
21.0,1.0,0.4
1.0,62.0,0.4
62.0,1.0,0.4
1.0,82.0,1.0
82.0,1.0,1.0
1.0,25.0,0.4
25.0,1.0,0.4
1.0,267.0,0.438
267.0,1.0,0.438
1.0,75.0,0.667
75.0,1.0,0.667
1.0,111.0,0.353
111.0,1.0,0.353
1.0,518.0,0.25
518.0,1.0,0.25
1.0,76.0,0.429
76.0,1.0,0.429
1.0,56.0,0.714
56.0,1.0,0.714
1.0,20.0,0.333
20.0,1.0,0.333
1.0,2.0,0.25
2.0,1.0,0.25
1.0,61.0,0.0
61.0,1.0,0.0
1.0,516.0,0.8
516.0,1.0,0.8
1.0,80.0,0.0
80.0,1.0,0.0
1.0,78.0,0.417
78.0,1.0,0.417
1.0,555.0,0.25
555.0,1.0,0.25
1.0,246.0,0.625
246.0,1.0,0.625
1.0,133.0,0.5
133.0,1.0,0.5
1.0,497.0,0.4
497.0,1.0,0.4
1.0,33.0,0.5
33.0,1.0,0.5
1.0,421.0,0.333
421.0,1.0,0.333
1.0,526.0,0.4
526.0,1.0,0.4
1.0,58.0,1.0
58.0,1.0,1.0
1.0,107.0,0.5
107.0,1.0,0.5
1.0,92.0,0.6
92.0,1.0,0.6
